# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# arm_bal_kp=0.0400
# arm_bal_ki=0.0150
# arm_bal_kd=0.0100
# arm_bal_max_frac=0.2500
# arm_bal_speed=2.00
# arm_bal_deadband=0.20
# arm_bal_integral_max=0.30
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_center=83.00
# base_sp_rate_max=3.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_gate_err=8.00
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,arm_bal_frac,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,flags
26441,2,92.11,0.09,92.00,-0.10,-0.20,-0.2492,-4.42,2.20,0.00,-0.06,3.49,3.98,-6.39,-0.03,0.00,240
26459,2,92.12,0.21,92.00,-0.12,-0.26,-0.2486,-4.42,2.20,-0.02,0.00,3.48,3.98,-6.39,-0.01,0.00,240
26481,2,92.13,0.06,92.00,-0.13,-0.26,-0.2490,-4.42,2.20,-0.14,0.01,3.48,3.98,-6.40,-0.06,0.00,240
26501,2,92.06,-0.92,92.00,-0.06,-0.05,-0.2500,-4.42,2.20,-0.11,-0.14,3.48,3.98,-6.40,-0.13,0.00,240
26521,2,92.04,-1.07,92.00,-0.04,0.01,-0.2500,-4.43,2.19,-0.20,-0.25,3.48,3.98,-6.40,-0.22,0.00,240
26541,2,92.03,-0.97,92.00,-0.03,0.02,-0.2500,-4.43,2.19,-0.15,-0.01,3.48,3.98,-6.41,-0.08,0.00,240
26561,2,92.02,-0.76,92.00,-0.02,0.01,-0.2500,-4.44,2.19,-0.11,-0.01,3.48,3.98,-6.41,-0.06,0.00,240
26580,2,92.04,-0.49,92.00,-0.04,-0.03,-0.2500,-4.44,2.19,-0.05,-0.02,3.48,3.98,-6.41,-0.03,0.00,240
26601,2,92.04,-0.37,92.00,-0.04,-0.05,-0.2500,-4.44,2.18,0.07,-0.02,3.48,3.98,-6.41,0.03,0.00,240
26621,2,92.03,-0.40,92.00,-0.03,-0.04,-0.2500,-4.44,2.18,0.03,0.02,3.48,3.98,-6.41,0.03,0.00,240
26641,2,92.02,-0.55,92.00,-0.02,-0.01,-0.2500,-4.44,2.18,0.01,-0.07,3.48,3.99,-6.41,-0.03,0.00,240
26661,2,91.99,-0.85,92.00,0.00,0.06,-0.2500,-4.44,2.18,-0.06,-0.09,3.48,3.99,-6.41,-0.07,0.00,240
26681,2,91.97,-0.94,92.00,0.02,0.12,-0.2500,-4.44,2.18,-0.04,0.00,3.48,3.99,-6.41,-0.02,0.00,240
26701,2,91.95,-0.99,92.00,0.04,0.16,-0.2500,-4.44,2.18,-0.02,0.00,3.48,3.99,-6.41,-0.01,0.00,240
26720,2,91.95,-0.92,92.00,0.05,0.18,-0.2500,-4.44,2.18,-0.04,0.02,3.48,3.99,-6.41,-0.01,0.00,240
26741,2,91.95,-0.66,92.00,0.05,0.16,-0.2500,-4.44,2.18,0.05,0.01,3.48,3.99,-6.41,0.03,0.00,240
26761,2,91.96,-0.39,92.00,0.04,0.13,-0.2500,-4.44,2.18,0.05,0.09,3.48,3.99,-6.41,0.07,0.00,240
26781,2,91.96,-0.25,92.00,0.04,0.10,-0.2500,-4.43,2.19,0.10,0.01,3.48,3.99,-6.41,0.06,0.00,240
26801,2,91.96,-0.35,92.00,0.04,0.11,-0.2500,-4.43,2.19,0.07,0.14,3.48,3.99,-6.40,0.10,0.00,240
26821,2,91.94,-0.49,92.00,0.05,0.14,-0.2500,-4.42,2.19,0.07,0.05,3.48,3.99,-6.40,0.06,0.00,240
26840,2,91.94,-0.51,92.00,0.06,0.17,-0.2496,-4.42,2.20,0.02,0.14,3.48,3.99,-6.40,0.08,0.00,240
26861,2,91.93,-0.53,92.00,0.07,0.19,-0.2489,-4.42,2.20,0.09,0.13,3.48,3.99,-6.40,0.11,0.00,240
26881,2,91.91,-0.64,92.00,0.09,0.23,-0.2482,-4.42,2.20,0.04,0.19,3.48,3.99,-6.39,0.12,0.00,240
26901,2,91.88,-0.97,92.00,0.12,0.31,-0.2478,-4.42,2.21,0.03,0.09,3.48,3.99,-6.39,0.06,0.00,240
26921,2,91.87,-0.90,92.00,0.13,0.33,-0.2472,-4.41,2.21,0.07,0.09,3.48,3.98,-6.39,0.08,0.00,240
26941,2,91.89,-0.38,92.00,0.11,0.27,-0.2468,-4.41,2.21,0.22,0.13,3.48,3.98,-6.38,0.17,0.00,240
26961,2,91.90,-0.18,92.00,0.10,0.21,-0.2456,-4.40,2.22,0.31,0.29,3.49,3.98,-6.38,0.30,0.00,240
26979,2,91.86,-0.72,92.00,0.14,0.33,-0.2452,-4.40,2.23,0.22,0.15,3.49,3.98,-6.37,0.19,0.00,240
27002,2,91.83,-0.86,92.00,0.17,0.40,-0.2446,-4.39,2.23,0.18,0.09,3.49,3.98,-6.36,0.13,0.00,240
27021,2,91.80,-1.11,92.00,0.19,0.46,-0.2429,-4.38,2.23,0.20,0.15,3.49,3.98,-6.36,0.18,0.00,240
27041,2,91.80,-0.93,92.00,0.21,0.50,-0.2427,-4.38,2.24,0.14,0.20,3.49,3.98,-6.36,0.17,0.00,240
27061,2,91.85,-0.01,92.00,0.17,0.35,-0.2431,-4.37,2.25,0.14,0.39,3.49,3.98,-6.35,0.26,0.00,240
27081,2,91.89,0.64,92.00,0.12,0.19,-0.2434,-4.37,2.26,0.26,0.42,3.49,3.98,-6.34,0.34,0.00,240
27100,2,91.87,0.16,92.00,0.13,0.25,-0.2422,-4.36,2.27,0.38,0.29,3.49,3.97,-6.33,0.34,0.00,240
27121,2,91.83,-0.46,92.00,0.17,0.38,-0.2426,-4.35,2.27,0.29,0.00,3.49,3.97,-6.32,0.15,0.00,240
27141,2,91.78,-0.95,92.00,0.21,0.49,-0.2408,-4.34,2.27,0.13,0.19,3.49,3.97,-6.32,0.16,0.00,240
27161,2,91.81,-0.28,92.00,0.19,0.40,-0.2415,-4.34,2.28,0.04,0.29,3.49,3.97,-6.31,0.17,0.00,240
27181,2,91.85,0.45,92.00,0.15,0.29,-0.2409,-4.33,2.29,0.22,0.45,3.49,3.97,-6.31,0.33,0.00,240
27201,2,91.87,0.53,92.00,0.13,0.22,-0.2409,-4.33,2.30,0.33,0.33,3.50,3.97,-6.30,0.33,0.00,240
27220,2,91.87,0.44,92.00,0.13,0.23,-0.2417,-4.31,2.31,0.36,0.07,3.50,3.97,-6.29,0.22,0.00,240
27241,2,91.85,0.16,92.00,0.14,0.26,-0.2413,-4.30,2.31,0.31,0.05,3.50,3.97,-6.28,0.18,0.00,240
27261,2,91.82,-0.16,92.00,0.17,0.36,-0.2408,-4.30,2.32,0.09,0.17,3.50,3.97,-6.28,0.13,0.00,240
27281,2,91.86,0.47,92.00,0.16,0.29,-0.2413,-4.30,2.32,0.06,0.28,3.50,3.97,-6.27,0.17,0.00,240
27301,2,91.90,1.04,92.00,0.11,0.15,-0.2417,-4.29,2.33,0.18,0.30,3.50,3.97,-6.27,0.24,0.00,240
27321,2,91.99,2.10,92.00,0.01,-0.15,-0.2442,-4.29,2.34,0.31,0.17,3.50,3.97,-6.26,0.24,0.00,240
27341,2,92.02,1.99,92.00,-0.02,-0.21,-0.2431,-4.28,2.34,0.31,0.26,3.50,3.97,-6.25,0.28,0.00,240
27360,2,92.02,1.61,92.00,-0.02,-0.18,-0.2453,-4.27,2.35,0.04,0.02,3.50,3.97,-6.25,0.03,0.00,240
27381,2,92.04,1.26,92.00,-0.04,-0.18,-0.2458,-4.27,2.35,-0.08,-0.04,3.50,3.97,-6.25,-0.06,0.00,240
27402,2,92.04,0.93,92.00,-0.04,-0.16,-0.2454,-4.28,2.35,-0.04,-0.00,3.50,3.97,-6.25,-0.02,0.00,240
27421,2,92.04,0.76,92.00,-0.04,-0.14,-0.2467,-4.28,2.34,-0.14,-0.11,3.49,3.97,-6.25,-0.13,0.00,240
27441,2,92.04,0.65,92.00,-0.04,-0.13,-0.2465,-4.28,2.34,-0.08,-0.15,3.49,3.98,-6.26,-0.11,0.00,240
27461,2,92.08,1.14,92.00,-0.07,-0.23,-0.2455,-4.29,2.33,-0.07,-0.17,3.49,3.98,-6.26,-0.12,0.00,240
27480,2,92.13,1.56,92.00,-0.13,-0.38,-0.2440,-4.29,2.33,-0.12,-0.05,3.49,3.98,-6.26,-0.09,0.00,240
27502,2,92.19,1.97,92.00,-0.19,-0.55,-0.2412,-4.29,2.33,-0.01,-0.00,3.49,3.98,-6.27,-0.01,0.00,240
27521,2,92.22,1.76,92.00,-0.22,-0.58,-0.2418,-4.29,2.33,-0.07,-0.18,3.49,3.98,-6.27,-0.13,0.00,240
27541,2,92.20,0.90,92.00,-0.20,-0.49,-0.2439,-4.30,2.32,-0.19,-0.31,3.49,3.98,-6.28,-0.25,0.00,240
27561,2,92.17,0.28,92.00,-0.17,-0.36,-0.2459,-4.31,2.31,-0.44,-0.24,3.49,3.97,-6.28,-0.34,0.00,240
27581,2,92.12,-0.50,92.00,-0.14,-0.25,-0.2478,-4.32,2.30,-0.44,-0.23,3.50,3.97,-6.29,-0.34,0.00,240
27601,2,92.14,-0.11,92.00,-0.14,-0.28,-0.2476,-4.34,2.29,-0.30,-0.38,3.49,3.97,-6.31,-0.34,0.00,240
27619,2,92.17,0.34,92.00,-0.17,-0.37,-0.2456,-4.34,2.28,-0.00,-0.40,3.49,3.98,-6.31,-0.20,0.00,240
27641,2,92.24,1.10,92.00,-0.24,-0.57,-0.2432,-4.34,2.27,-0.11,-0.19,3.49,3.98,-6.32,-0.15,0.00,240
27661,2,92.22,0.42,92.00,-0.23,-0.52,-0.2439,-4.35,2.27,-0.26,-0.01,3.49,3.98,-6.32,-0.13,0.00,240
27681,2,92.18,-0.28,92.00,-0.19,-0.37,-0.2476,-4.36,2.27,-0.51,-0.20,3.49,3.98,-6.33,-0.36,0.00,240
27701,2,92.16,-0.49,92.00,-0.17,-0.31,-0.2480,-4.37,2.26,-0.23,-0.36,3.49,3.98,-6.34,-0.30,0.00,240
27721,2,92.12,-0.90,92.00,-0.12,-0.18,-0.2497,-4.38,2.24,-0.13,-0.49,3.49,3.98,-6.35,-0.31,0.00,240
27739,2,92.21,0.27,92.00,-0.21,-0.44,-0.2463,-4.38,2.23,-0.14,-0.24,3.49,3.98,-6.36,-0.19,0.00,240
27761,2,92.23,0.18,92.00,-0.23,-0.47,-0.2446,-4.39,2.23,-0.21,0.04,3.49,3.98,-6.36,-0.08,0.00,240
27781,2,92.20,-0.29,92.00,-0.20,-0.38,-0.2483,-4.40,2.23,-0.57,-0.13,3.49,3.98,-6.37,-0.35,0.00,240
27801,2,92.18,-0.67,92.00,-0.18,-0.30,-0.2484,-4.41,2.22,-0.26,-0.21,3.49,3.98,-6.38,-0.23,0.00,240
27821,2,92.14,-0.95,92.00,-0.15,-0.24,-0.2500,-4.42,2.21,-0.07,-0.50,3.49,3.98,-6.39,-0.29,0.00,240
27841,2,92.18,-0.30,92.00,-0.16,-0.26,-0.2500,-4.42,2.19,-0.15,-0.52,3.49,3.98,-6.40,-0.34,0.00,240
27860,2,92.19,0.05,92.00,-0.19,-0.39,-0.2473,-4.42,2.19,-0.17,0.02,3.49,3.98,-6.40,-0.08,0.00,240
27881,2,92.16,-0.59,92.00,-0.17,-0.31,-0.2495,-4.43,2.19,-0.34,-0.03,3.49,3.98,-6.41,-0.18,0.00,240
27900,2,92.16,-0.61,92.00,-0.16,-0.27,-0.2500,-4.44,2.18,-0.29,-0.20,3.49,3.98,-6.41,-0.24,0.00,240
27922,2,92.13,-0.87,92.00,-0.13,-0.19,-0.2500,-4.45,2.18,-0.13,-0.31,3.49,3.98,-6.42,-0.22,0.00,240
27941,2,92.11,-0.99,92.00,-0.11,-0.15,-0.2500,-4.45,2.17,-0.14,-0.46,3.49,3.98,-6.43,-0.30,0.00,240
27961,2,92.15,-0.15,92.00,-0.13,-0.23,-0.2500,-4.46,2.16,-0.12,-0.24,3.48,3.98,-6.44,-0.18,0.00,240
27981,2,92.19,0.42,92.00,-0.18,-0.39,-0.2484,-4.46,2.15,-0.12,0.02,3.48,3.98,-6.44,-0.05,0.00,240
28000,2,92.19,0.23,92.00,-0.19,-0.40,-0.2490,-4.46,2.15,-0.16,-0.02,3.48,3.98,-6.44,-0.09,0.00,240
28021,2,92.15,-0.47,92.00,-0.15,-0.26,-0.2500,-4.47,2.15,-0.25,-0.16,3.48,3.98,-6.44,-0.21,0.00,240
28041,2,92.12,-0.83,92.00,-0.12,-0.19,-0.2500,-4.48,2.14,-0.34,-0.21,3.48,3.98,-6.45,-0.27,0.00,240
28061,2,92.07,-1.35,92.00,-0.08,-0.06,-0.2500,-4.49,2.14,-0.32,-0.23,3.48,3.98,-6.46,-0.27,0.00,240
28081,2,92.08,-0.82,92.00,-0.07,-0.06,-0.2500,-4.50,2.13,-0.19,-0.27,3.48,3.98,-6.47,-0.23,0.00,240
28101,2,92.13,-0.05,92.00,-0.12,-0.22,-0.2500,-4.50,2.12,-0.01,-0.25,3.48,3.98,-6.47,-0.13,0.00,240
28120,2,92.14,0.18,92.00,-0.14,-0.30,-0.2500,-4.50,2.12,-0.01,-0.05,3.48,3.99,-6.47,-0.03,0.00,240
28141,2,92.15,0.06,92.00,-0.15,-0.30,-0.2500,-4.50,2.12,-0.18,-0.06,3.48,3.99,-6.47,-0.12,0.00,240
28162,2,92.13,-0.37,92.00,-0.13,-0.22,-0.2500,-4.50,2.12,-0.13,-0.17,3.48,3.99,-6.48,-0.15,0.00,240
28181,2,92.11,-0.56,92.00,-0.11,-0.18,-0.2500,-4.51,2.11,-0.16,-0.21,3.48,3.99,-6.48,-0.18,0.00,240
28201,2,92.08,-0.89,92.00,-0.09,-0.11,-0.2500,-4.51,2.11,-0.25,-0.12,3.48,3.99,-6.49,-0.19,0.00,240
28221,2,92.06,-1.07,92.00,-0.06,-0.05,-0.2500,-4.52,2.10,-0.25,-0.12,3.48,3.99,-6.49,-0.18,0.00,240
28241,2,92.05,-1.03,92.00,-0.05,-0.01,-0.2500,-4.53,2.10,-0.15,-0.18,3.48,3.99,-6.50,-0.16,0.00,240
28259,2,92.05,-0.82,92.00,-0.05,-0.03,-0.2500,-4.53,2.09,-0.04,-0.21,3.48,3.99,-6.50,-0.12,0.00,240
28281,2,92.06,-0.53,92.00,-0.06,-0.08,-0.2500,-4.53,2.09,-0.03,-0.06,3.48,3.99,-6.50,-0.04,0.00,240
28301,2,92.05,-0.54,92.00,-0.06,-0.07,-0.2500,-4.53,2.09,-0.07,0.02,3.48,3.99,-6.50,-0.02,0.00,240
28321,2,92.06,-0.47,92.00,-0.06,-0.07,-0.2500,-4.53,2.09,-0.06,-0.05,3.48,3.99,-6.51,-0.06,0.00,240
28341,2,92.04,-0.66,92.00,-0.04,-0.04,-0.2500,-4.53,2.09,-0.04,0.04,3.48,3.99,-6.51,0.00,0.00,240
28361,2,92.01,-0.88,92.00,-0.02,0.03,-0.2500,-4.53,2.09,-0.03,-0.09,3.48,3.99,-6.51,-0.06,0.00,240
28379,2,92.00,-0.97,92.00,0.00,0.08,-0.2500,-4.53,2.09,-0.09,-0.03,3.48,3.99,-6.51,-0.06,0.00,240
28401,2,91.97,-1.07,92.00,0.03,0.14,-0.2500,-4.54,2.08,-0.01,-0.02,3.48,3.99,-6.51,-0.02,0.00,240
28421,2,91.95,-1.12,92.00,0.04,0.17,-0.2500,-4.54,2.08,0.05,0.02,3.48,3.99,-6.51,0.03,0.00,240
28441,2,91.94,-1.03,92.00,0.06,0.20,-0.2500,-4.54,2.09,0.04,-0.01,3.48,3.99,-6.51,0.02,0.00,240
28461,2,91.95,-0.64,92.00,0.05,0.16,-0.2500,-4.53,2.09,0.08,0.07,3.48,3.99,-6.51,0.08,0.00,240
28481,2,91.97,-0.27,92.00,0.03,0.09,-0.2500,-4.53,2.09,0.14,0.14,3.48,3.99,-6.51,0.14,0.00,240
28500,2,91.98,-0.20,92.00,0.02,0.06,-0.2500,-4.53,2.09,0.21,0.10,3.48,3.99,-6.50,0.15,0.00,240
28521,2,91.95,-0.64,92.00,0.05,0.16,-0.2500,-4.52,2.10,0.13,0.13,3.48,3.99,-6.50,0.13,0.00,240
28541,2,91.90,-1.12,92.00,0.09,0.26,-0.2500,-4.52,2.10,-0.02,0.06,3.48,3.99,-6.49,0.02,0.00,240
28561,2,91.88,-1.10,92.00,0.12,0.33,-0.2500,-4.52,2.10,0.01,0.05,3.48,3.99,-6.49,0.03,0.00,240
28581,2,91.88,-0.86,92.00,0.12,0.31,-0.2500,-4.52,2.10,0.12,0.06,3.48,3.99,-6.49,0.09,0.00,240
28601,2,91.89,-0.45,92.00,0.11,0.27,-0.2500,-4.51,2.11,0.19,0.09,3.48,3.99,-6.49,0.14,0.00,240
28621,2,91.91,-0.15,92.00,0.09,0.20,-0.2500,-4.51,2.11,0.24,0.16,3.48,3.99,-6.48,0.20,0.00,240
28640,2,91.91,-0.13,92.00,0.09,0.19,-0.2500,-4.50,2.12,0.16,0.26,3.48,3.99,-6.48,0.21,0.00,240
28661,2,91.90,-0.22,92.00,0.10,0.21,-0.2500,-4.50,2.13,0.10,0.24,3.48,3.99,-6.47,0.17,0.00,240
28682,2,91.89,-0.32,92.00,0.11,0.24,-0.2500,-4.49,2.13,0.12,0.20,3.48,3.99,-6.47,0.16,0.00,240
28701,2,91.90,-0.04,92.00,0.10,0.21,-0.2500,-4.49,2.14,0.15,0.08,3.48,3.99,-6.46,0.11,0.00,240
28721,2,91.92,0.25,92.00,0.08,0.14,-0.2500,-4.48,2.14,0.36,0.09,3.48,3.99,-6.46,0.23,0.00,240
28741,2,91.88,-0.40,92.00,0.11,0.24,-0.2495,-4.47,2.14,0.11,0.12,3.48,3.99,-6.45,0.11,0.00,240
28760,2,91.86,-0.65,92.00,0.14,0.34,-0.2493,-4.47,2.15,0.04,0.06,3.48,3.99,-6.45,0.05,0.00,240
28781,2,91.86,-0.36,92.00,0.14,0.30,-0.2494,-4.47,2.15,0.09,0.04,3.48,3.99,-6.45,0.06,0.00,240
28801,2,91.88,0.04,92.00,0.12,0.23,-0.2483,-4.46,2.15,0.30,0.14,3.48,3.99,-6.44,0.22,0.00,240
28821,2,91.91,0.44,92.00,0.09,0.15,-0.2499,-4.46,2.16,0.04,0.19,3.48,3.99,-6.43,0.11,0.00,240
28841,2,91.92,0.49,92.00,0.08,0.12,-0.2492,-4.46,2.17,0.03,0.35,3.48,3.99,-6.43,0.19,0.00,240
28861,2,91.93,0.60,92.00,0.07,0.09,-0.2500,-4.45,2.17,0.07,0.20,3.48,3.98,-6.42,0.13,0.00,240
28881,2,91.93,0.46,92.00,0.07,0.09,-0.2495,-4.45,2.18,0.21,0.14,3.48,3.98,-6.42,0.18,0.00,240
28899,2,91.93,0.28,92.00,0.07,0.12,-0.2499,-4.44,2.18,0.15,0.06,3.48,3.98,-6.42,0.10,0.00,240
28922,2,91.91,-0.13,92.00,0.09,0.20,-0.2495,-4.44,2.18,0.03,0.08,3.48,3.98,-6.41,0.06,0.00,240
28941,2,91.89,-0.38,92.00,0.11,0.24,-0.2486,-4.44,2.18,0.10,0.06,3.48,3.99,-6.41,0.08,0.00,240
28961,2,91.89,-0.25,92.00,0.11,0.24,-0.2491,-4.44,2.19,0.05,0.02,3.48,3.99,-6.41,0.04,0.00,240
28981,2,91.91,0.05,92.00,0.09,0.19,-0.2484,-4.43,2.19,0.16,0.15,3.48,3.98,-6.41,0.16,0.00,240
29001,2,91.93,0.23,92.00,0.08,0.14,-0.2486,-4.43,2.19,0.18,0.15,3.48,3.98,-6.40,0.17,0.00,240
29020,2,91.94,0.27,92.00,0.06,0.10,-0.2492,-4.42,2.20,0.10,0.15,3.48,3.98,-6.40,0.13,0.00,240
29041,2,91.96,0.42,92.00,0.04,0.05,-0.2494,-4.42,2.20,0.09,0.22,3.48,3.98,-6.39,0.15,0.00,240
29061,2,91.94,0.04,92.00,0.05,0.09,-0.2490,-4.42,2.21,0.06,0.20,3.48,3.98,-6.39,0.13,0.00,240
29081,2,91.93,-0.22,92.00,0.07,0.16,-0.2495,-4.42,2.21,0.07,-0.03,3.48,3.98,-6.39,0.02,0.00,240
29101,2,91.92,-0.22,92.00,0.08,0.18,-0.2496,-4.41,2.21,0.04,-0.06,3.48,3.98,-6.39,-0.01,0.00,240
29121,2,91.94,0.03,92.00,0.06,0.13,-0.2490,-4.41,2.21,0.09,0.08,3.48,3.98,-6.38,0.09,0.00,240
29140,2,91.96,0.31,92.00,0.04,0.06,-0.2493,-4.41,2.21,0.11,0.10,3.48,3.98,-6.38,0.11,0.00,240
29161,2,91.98,0.50,92.00,0.02,-0.00,-0.2494,-4.40,2.22,0.13,0.19,3.48,3.98,-6.38,0.16,0.00,240
29181,2,91.94,-0.17,92.00,0.04,0.09,-0.2491,-4.40,2.22,0.07,0.05,3.48,3.98,-6.37,0.06,0.00,240
29201,2,91.92,-0.56,92.00,0.08,0.20,-0.2488,-4.40,2.22,-0.03,0.03,3.48,3.98,-6.37,-0.00,0.00,240
29221,2,91.90,-0.61,92.00,0.09,0.23,-0.2481,-4.40,2.22,0.03,0.03,3.48,3.98,-6.37,0.03,0.00,240
29241,2,91.92,-0.27,92.00,0.08,0.18,-0.2482,-4.40,2.22,0.09,0.04,3.48,3.98,-6.37,0.06,0.00,240
29261,2,91.94,0.12,92.00,0.06,0.12,-0.2481,-4.39,2.23,0.14,0.12,3.48,3.98,-6.37,0.13,0.00,240
29280,2,91.94,0.13,92.00,0.06,0.10,-0.2478,-4.39,2.23,0.18,0.12,3.49,3.98,-6.36,0.15,0.00,240
29301,2,91.94,-0.03,92.00,0.06,0.12,-0.2484,-4.38,2.23,0.05,0.07,3.49,3.98,-6.36,0.06,0.00,240
29322,2,91.94,-0.04,92.00,0.06,0.13,-0.2484,-4.38,2.23,-0.00,0.10,3.49,3.98,-6.36,0.05,0.00,240
29341,2,91.95,0.16,92.00,0.05,0.09,-0.2485,-4.38,2.24,0.08,0.08,3.49,3.98,-6.36,0.08,0.00,240
29361,2,91.96,0.20,92.00,0.04,0.06,-0.2480,-4.38,2.24,0.13,0.15,3.49,3.98,-6.35,0.14,0.00,240
29381,2,91.95,-0.02,92.00,0.05,0.09,-0.2483,-4.38,2.25,0.04,0.10,3.49,3.98,-6.35,0.07,0.00,240
29400,2,91.94,-0.14,92.00,0.06,0.13,-0.2478,-4.37,2.25,0.03,0.13,3.49,3.98,-6.35,0.08,0.00,240
29421,2,91.94,-0.21,92.00,0.06,0.14,-0.2479,-4.37,2.25,0.05,0.04,3.49,3.98,-6.35,0.05,0.00,240
29441,2,91.94,-0.17,92.00,0.06,0.14,-0.2475,-4.37,2.25,0.09,0.10,3.49,3.98,-6.35,0.09,0.00,240
29461,2,91.95,-0.02,92.00,0.05,0.11,-0.2477,-4.37,2.25,0.10,0.08,3.49,3.98,-6.34,0.09,0.00,240
29481,2,91.97,0.24,92.00,0.04,0.06,-0.2477,-4.37,2.26,0.16,0.11,3.49,3.98,-6.34,0.14,0.00,240
29501,2,91.97,0.19,92.00,0.03,0.04,-0.2480,-4.36,2.26,0.10,0.11,3.49,3.98,-6.34,0.10,0.00,240
29521,2,91.96,-0.11,92.00,0.04,0.09,-0.2480,-4.36,2.26,0.04,0.06,3.49,3.98,-6.33,0.05,0.00,240
29539,2,91.94,-0.36,92.00,0.06,0.15,-0.2477,-4.36,2.26,-0.00,0.04,3.49,3.98,-6.33,0.02,0.00,240
29561,2,91.93,-0.39,92.00,0.07,0.17,-0.2471,-4.36,2.26,0.05,0.03,3.49,3.98,-6.33,0.04,0.00,240
29581,2,91.94,-0.14,92.00,0.07,0.15,-0.2470,-4.36,2.27,0.07,0.08,3.49,3.98,-6.33,0.07,0.00,240
29601,2,91.95,0.06,92.00,0.05,0.10,-0.2469,-4.35,2.27,0.13,0.09,3.49,3.98,-6.33,0.11,0.00,240
29621,2,91.97,0.35,92.00,0.03,0.04,-0.2475,-4.35,2.27,0.14,0.05,3.49,3.98,-6.32,0.10,0.00,240
29641,2,91.97,0.35,92.00,0.03,0.03,-0.2474,-4.35,2.27,0.09,0.12,3.49,3.98,-6.32,0.10,0.00,240
29659,2,91.97,0.22,92.00,0.03,0.04,-0.2479,-4.34,2.27,0.02,0.05,3.49,3.98,-6.32,0.04,0.00,240
29681,2,91.97,0.16,92.00,0.03,0.04,-0.2482,-4.34,2.28,0.04,-0.01,3.49,3.98,-6.32,0.02,0.00,240
29701,2,91.98,0.21,92.00,0.02,0.03,-0.2483,-4.34,2.28,-0.01,0.04,3.49,3.98,-6.32,0.02,0.00,240
29721,2,91.99,0.29,92.00,0.01,0.00,-0.2481,-4.34,2.28,0.08,0.04,3.49,3.98,-6.32,0.06,0.00,240
29741,2,92.00,0.35,92.00,0.00,-0.02,-0.2486,-4.34,2.28,0.02,0.05,3.49,3.98,-6.31,0.04,0.00,240
29761,2,92.01,0.39,92.00,-0.00,-0.04,-0.2484,-4.34,2.28,0.03,0.06,3.49,3.98,-6.31,0.04,0.00,240
29780,2,92.01,0.34,92.00,-0.01,-0.05,-0.2487,-4.34,2.28,0.01,0.00,3.49,3.98,-6.31,0.01,0.00,240
29801,2,92.01,0.30,92.00,-0.01,-0.05,-0.2487,-4.34,2.28,-0.02,-0.00,3.49,3.98,-6.31,-0.01,0.00,240
29821,2,92.02,0.21,92.00,-0.02,-0.05,-0.2488,-4.34,2.28,-0.04,-0.02,3.49,3.98,-6.31,-0.03,0.00,240
29841,2,92.02,0.20,92.00,-0.02,-0.05,-0.2487,-4.34,2.28,-0.03,-0.02,3.49,3.98,-6.31,-0.03,0.00,240
29861,2,92.02,0.14,92.00,-0.02,-0.05,-0.2487,-4.34,2.28,-0.04,-0.02,3.49,3.98,-6.31,-0.03,0.00,240
29881,2,92.02,0.14,92.00,-0.02,-0.06,-0.2484,-4.34,2.28,0.00,-0.01,3.49,3.98,-6.32,-0.01,0.00,240
29901,2,92.03,0.18,92.00,-0.03,-0.08,-0.2486,-4.34,2.28,-0.04,-0.06,3.49,3.98,-6.32,-0.05,0.00,240
29920,2,92.04,0.20,92.00,-0.04,-0.09,-0.2486,-4.34,2.28,-0.07,-0.04,3.49,3.98,-6.32,-0.05,0.00,240
29941,2,92.04,0.10,92.00,-0.04,-0.08,-0.2482,-4.34,2.28,0.01,-0.04,3.49,3.98,-6.32,-0.01,0.00,240
29961,2,92.04,0.00,92.00,-0.04,-0.07,-0.2490,-4.35,2.27,-0.09,-0.06,3.49,3.98,-6.32,-0.08,0.00,240
29981,2,92.04,-0.05,92.00,-0.04,-0.07,-0.2489,-4.35,2.27,-0.06,-0.08,3.49,3.98,-6.32,-0.07,0.00,240
30001,2,92.04,-0.02,92.00,-0.04,-0.07,-0.2486,-4.35,2.27,-0.08,0.00,3.49,3.98,-6.32,-0.04,0.00,240
30021,2,92.05,0.07,92.00,-0.05,-0.10,-0.2486,-4.35,2.27,-0.06,-0.07,3.49,3.98,-6.33,-0.06,0.00,240
30040,2,92.05,0.04,92.00,-0.05,-0.10,-0.2482,-4.35,2.27,-0.04,0.01,3.49,3.98,-6.33,-0.02,0.00,240
30061,2,92.05,-0.11,92.00,-0.05,-0.08,-0.2486,-4.36,2.27,-0.02,-0.07,3.49,3.98,-6.33,-0.04,0.00,240
30081,2,92.04,-0.26,92.00,-0.04,-0.06,-0.2488,-4.36,2.27,-0.05,-0.03,3.49,3.98,-6.33,-0.04,0.00,240
30101,2,92.02,-0.45,92.00,-0.03,-0.02,-0.2497,-4.36,2.26,-0.05,-0.08,3.49,3.98,-6.33,-0.07,0.00,240
