# === BALANCE CONFIG ===
# inner_kp=2.0000
# inner_kd=0.0800
# pos_kp=0.2500
# pos_ki=0.1000
# pos_kd=0.0500
# pos_shift_max=3.00
# pos_deadband=0.15
# pos_gate_err=8.00
# vel_kp=0.8000
# vel_kd=0.1500
# vel_max=5.00
# vel_rate_max=3.00
# base_sp_fwd=92.00
# base_sp_tip=86.50
# base_sp_rate_max=10.00
# comp_alpha=0.9960
# max_drive_speed=25.00
# capture_err=1.00
# capture_rate=4.00
# capture_cmd=1.00
# capture_settle_ms=400
# arm_hold_max_ms=2500
# arm_return_speed=10.00
# balance_loop_hz=200
# control_loop_hz=50
# pos_origin_reset=true
t_ms,state,roll,roll_rate,setpoint,angle_err,motor_vel,vel_offset,bl_pos,br_pos,bl_vel,br_vel,arm_l,arm_r,meas_drift,meas_vel,pos_shift,pos_gate,flags
43541,2,90.40,1.23,89.00,-1.40,-0.33,2.51,-4.14,-0.77,-0.16,-0.10,3.93,3.54,-3.91,-0.13,-3.00,0.82,224
43561,2,90.48,2.12,89.00,-1.48,-0.63,2.46,-4.14,-0.78,-0.04,-0.15,3.93,3.54,-3.91,-0.09,-3.00,0.81,224
43580,2,90.53,2.32,89.00,-1.52,-0.77,2.46,-4.14,-0.78,-0.24,-0.18,3.93,3.54,-3.91,-0.21,-3.00,0.81,224
43601,2,90.54,1.86,89.00,-1.54,-0.76,2.47,-4.15,-0.79,-0.26,-0.32,3.93,3.54,-3.92,-0.29,-3.00,0.81,224
43620,2,90.50,1.10,89.00,-1.51,-0.65,2.51,-4.16,-0.80,-0.42,-0.49,3.93,3.54,-3.93,-0.45,-3.00,0.81,224
43641,2,90.60,2.38,89.00,-1.60,-0.88,2.47,-4.17,-0.81,-0.40,-0.30,3.93,3.54,-3.95,-0.35,-3.00,0.80,224
43660,2,90.60,1.97,89.00,-1.60,-0.91,2.47,-4.18,-0.82,-0.22,-0.30,3.93,3.54,-3.95,-0.26,-3.00,0.80,224
43681,2,90.56,1.02,89.00,-1.56,-0.73,2.53,-4.20,-0.83,-0.54,-0.60,3.93,3.53,-3.97,-0.57,-3.00,0.81,224
43701,2,90.69,2.54,89.00,-1.69,-1.06,2.50,-4.22,-0.85,-0.56,-0.69,3.93,3.54,-3.99,-0.62,-3.00,0.79,224
43721,2,90.76,2.96,89.00,-1.76,-1.26,2.45,-4.23,-0.87,-0.35,-0.41,3.93,3.53,-4.00,-0.38,-3.00,0.78,224
43739,2,90.79,2.96,89.00,-1.79,-1.37,2.48,-4.25,-0.88,-0.62,-0.70,3.93,3.53,-4.02,-0.66,-3.00,0.78,224
43761,2,90.85,2.50,89.00,-1.85,-1.43,2.46,-4.27,-0.90,-0.65,-0.55,3.93,3.53,-4.04,-0.60,-3.00,0.77,224
43780,2,90.83,1.04,89.00,-1.82,-1.29,2.50,-4.29,-0.92,-0.88,-0.72,3.93,3.54,-4.06,-0.80,-3.00,0.77,224
43802,2,90.69,-1.65,89.00,-1.69,-0.74,2.56,-4.31,-0.95,-0.89,-0.78,3.93,3.54,-4.08,-0.84,-3.00,0.79,224
43820,2,90.57,-3.28,89.00,-1.61,-0.42,2.62,-4.34,-0.98,-0.89,-1.01,3.93,3.54,-4.11,-0.95,-3.00,0.80,224
43841,2,90.52,-3.07,89.00,-1.52,-0.16,2.68,-4.37,-1.01,-0.80,-0.96,3.93,3.54,-4.14,-0.88,-3.00,0.81,224
43859,2,90.59,-1.27,89.00,-1.59,-0.39,2.62,-4.39,-1.03,-0.36,-0.51,3.93,3.54,-4.16,-0.43,-3.00,0.80,224
43881,2,90.73,1.47,89.00,-1.73,-0.96,2.56,-4.40,-1.04,-0.28,-0.16,3.93,3.53,-4.17,-0.22,-3.00,0.78,224
43900,2,90.80,2.38,89.00,-1.79,-1.19,2.53,-4.40,-1.04,-0.32,-0.27,3.93,3.54,-4.18,-0.30,-3.00,0.77,224
43922,2,90.93,3.62,89.00,-1.93,-1.61,2.49,-4.42,-1.05,-0.39,-0.36,3.93,3.53,-4.19,-0.38,-3.00,0.76,224
43940,2,90.91,2.65,89.00,-1.92,-1.60,2.51,-4.43,-1.06,-0.41,-0.36,3.93,3.53,-4.20,-0.38,-3.00,0.76,224
43961,2,90.84,1.03,89.00,-1.84,-1.25,2.57,-4.45,-1.08,-0.87,-0.89,3.93,3.54,-4.22,-0.88,-3.00,0.77,224
43979,2,90.72,-0.72,89.00,-1.72,-0.82,2.63,-4.48,-1.11,-1.09,-0.98,3.93,3.54,-4.25,-1.04,-3.00,0.78,224
44001,2,90.62,-1.68,89.00,-1.62,-0.49,2.69,-4.51,-1.14,-0.92,-0.95,3.93,3.53,-4.28,-0.94,-3.00,0.80,224
44021,2,90.79,0.99,89.00,-1.79,-0.97,2.69,-4.54,-1.17,-0.88,-0.97,3.93,3.53,-4.31,-0.92,-3.00,0.78,224
44041,2,90.96,2.89,89.00,-1.96,-1.45,2.63,-4.55,-1.19,-0.37,-0.43,3.93,3.54,-4.32,-0.40,-3.00,0.76,224
44060,2,90.97,2.06,89.00,-1.97,-1.50,2.57,-4.56,-1.20,-0.40,-0.43,3.93,3.54,-4.33,-0.42,-3.00,0.75,224
44081,2,90.97,0.99,89.00,-1.97,-1.45,2.60,-4.58,-1.22,-0.68,-0.48,3.93,3.54,-4.35,-0.58,-3.00,0.75,224
44100,2,90.73,-2.78,89.00,-1.79,-0.83,2.66,-4.60,-1.24,-0.81,-0.74,3.93,3.54,-4.37,-0.78,-3.00,0.78,224
44121,2,90.48,-5.82,89.00,-1.48,0.17,2.72,-4.63,-1.27,-1.02,-0.99,3.93,3.54,-4.40,-1.01,-3.00,0.82,224
44140,2,90.43,-5.21,89.00,-1.43,0.29,2.78,-4.66,-1.30,-0.94,-1.15,3.93,3.54,-4.43,-1.04,-3.00,0.82,224
44161,2,90.58,-1.97,89.00,-1.58,-0.22,2.83,-4.68,-1.32,-0.44,-0.61,3.93,3.54,-4.46,-0.52,-3.00,0.80,224
44180,2,90.72,0.19,89.00,-1.69,-0.54,2.77,-4.69,-1.33,0.01,0.10,3.93,3.54,-4.46,0.06,-3.00,0.78,224
44201,2,90.76,0.14,89.00,-1.76,-0.76,2.71,-4.69,-1.32,0.02,0.15,3.93,3.54,-4.46,0.09,-3.00,0.78,224
44221,2,90.66,-1.53,89.00,-1.66,-0.48,2.75,-4.69,-1.32,-0.15,-0.09,3.93,3.54,-4.46,-0.12,-3.00,0.79,224
44240,2,90.56,-2.60,89.00,-1.56,-0.17,2.81,-4.70,-1.33,-0.40,-0.44,3.93,3.54,-4.46,-0.42,-3.00,0.80,224
44261,2,90.42,-3.75,89.00,-1.42,0.27,2.87,-4.71,-1.35,-0.26,-0.35,3.93,3.53,-4.48,-0.31,-3.00,0.82,224
44281,2,90.29,-4.35,89.00,-1.29,0.63,2.93,-4.72,-1.35,-0.43,-0.33,3.93,3.54,-4.49,-0.38,-3.00,0.84,224
44300,2,90.34,-2.31,89.00,-1.32,0.52,2.92,-4.73,-1.37,-0.20,-0.23,3.93,3.53,-4.50,-0.22,-3.00,0.83,224
44322,2,90.49,0.45,89.00,-1.49,-0.10,2.86,-4.73,-1.37,0.09,0.16,3.93,3.54,-4.50,0.13,-3.00,0.81,224
44340,2,90.62,2.15,89.00,-1.59,-0.47,2.80,-4.72,-1.36,0.30,0.35,3.93,3.53,-4.49,0.33,-3.00,0.80,224
44361,2,90.64,1.93,89.00,-1.64,-0.63,2.74,-4.71,-1.35,0.22,0.29,3.93,3.54,-4.48,0.25,-3.00,0.80,224
44379,2,90.59,0.92,89.00,-1.59,-0.52,2.78,-4.71,-1.34,-0.04,-0.02,3.93,3.54,-4.48,-0.03,-3.00,0.80,224
44401,2,90.44,-1.34,89.00,-1.44,0.00,2.84,-4.71,-1.35,-0.28,-0.27,3.93,3.53,-4.48,-0.27,-3.00,0.82,224
44421,2,90.32,-2.59,89.00,-1.32,0.41,2.90,-4.72,-1.36,-0.43,-0.39,3.93,3.54,-4.49,-0.41,-3.00,0.84,224
44441,2,90.31,-1.79,89.00,-1.31,0.42,2.96,-4.73,-1.37,-0.26,-0.43,3.93,3.53,-4.51,-0.35,-3.00,0.84,224
44460,2,90.42,0.23,89.00,-1.39,0.19,2.90,-4.74,-1.38,0.05,0.03,3.93,3.54,-4.51,0.04,-3.00,0.82,224
44481,2,90.55,2.10,89.00,-1.55,-0.38,2.84,-4.73,-1.37,0.15,0.18,3.93,3.54,-4.50,0.16,-3.00,0.81,224
44500,2,90.66,3.11,89.00,-1.66,-0.73,2.78,-4.73,-1.37,0.22,0.28,3.93,3.54,-4.50,0.25,-3.00,0.79,224
44522,2,90.73,2.90,89.00,-1.73,-0.92,2.72,-4.72,-1.36,0.16,0.09,3.93,3.54,-4.49,0.12,-3.00,0.78,224
44540,2,90.59,0.12,89.00,-1.63,-0.62,2.78,-4.72,-1.36,-0.07,-0.24,3.93,3.54,-4.49,-0.15,-3.00,0.80,224
44561,2,90.50,-1.22,89.00,-1.50,-0.12,2.84,-4.73,-1.37,-0.51,-0.57,3.93,3.53,-4.51,-0.54,-3.00,0.81,224
44580,2,90.40,-2.17,89.00,-1.43,0.12,2.90,-4.75,-1.39,-0.40,-0.36,3.93,3.54,-4.52,-0.38,-3.00,0.82,224
44601,2,90.37,-2.06,89.00,-1.37,0.31,2.95,-4.76,-1.40,-0.42,-0.31,3.93,3.54,-4.53,-0.36,-3.00,0.83,224
44620,2,90.41,-1.17,89.00,-1.41,0.22,2.91,-4.77,-1.40,-0.19,-0.19,3.93,3.54,-4.54,-0.19,-3.00,0.82,224
44641,2,90.49,-0.04,89.00,-1.49,-0.07,2.85,-4.77,-1.40,0.04,0.05,3.93,3.54,-4.54,0.05,-3.00,0.81,224
44660,2,90.50,-0.37,89.00,-1.50,-0.13,2.84,-4.77,-1.40,0.16,0.08,3.93,3.54,-4.54,0.12,-3.00,0.81,224
44681,2,90.42,-1.65,89.00,-1.42,0.12,2.87,-4.76,-1.40,0.11,0.08,3.93,3.54,-4.53,0.09,-3.00,0.82,224
44700,2,90.31,-3.01,89.00,-1.34,0.41,2.93,-4.76,-1.40,-0.00,0.00,3.93,3.54,-4.53,-0.00,-3.00,0.84,224
44722,2,90.18,-4.08,89.00,-1.18,0.89,2.99,-4.76,-1.40,0.02,0.02,3.93,3.54,-4.53,0.02,-3.00,0.85,224
44740,2,90.12,-3.86,89.00,-1.13,1.04,3.01,-4.76,-1.40,0.00,0.07,3.93,3.53,-4.53,0.04,-3.00,0.86,224
44760,2,90.18,-2.07,89.00,-1.16,0.91,2.95,-4.76,-1.40,0.35,0.22,3.93,3.54,-4.53,0.28,-3.00,0.85,224
44781,2,90.14,-1.98,89.00,-1.14,0.83,2.92,-4.74,-1.38,0.63,0.55,3.93,3.54,-4.51,0.59,-3.00,0.86,224
44801,2,90.14,-1.23,89.00,-1.14,0.73,2.93,-4.73,-1.37,0.43,0.41,3.93,3.54,-4.50,0.42,-3.00,0.86,224
44821,2,90.26,0.89,89.00,-1.26,0.34,2.87,-4.71,-1.35,0.61,0.60,3.93,3.53,-4.48,0.61,-3.00,0.84,224
44841,2,90.31,1.56,89.00,-1.31,0.11,2.82,-4.69,-1.33,0.50,0.45,3.93,3.53,-4.46,0.47,-3.00,0.84,224
44860,2,90.34,1.56,89.00,-1.33,0.05,2.82,-4.68,-1.32,0.32,0.43,3.93,3.53,-4.45,0.38,-3.00,0.83,224
44880,2,90.26,0.08,89.00,-1.29,0.18,2.85,-4.67,-1.30,0.23,0.45,3.93,3.54,-4.44,0.34,-3.00,0.84,224
44901,2,90.16,-1.11,89.00,-1.16,0.61,2.91,-4.66,-1.30,0.01,-0.01,3.93,3.54,-4.43,0.00,-3.00,0.85,224
44922,2,90.12,-1.22,89.00,-1.12,0.76,2.94,-4.66,-1.30,0.05,0.06,3.93,3.54,-4.43,0.06,-3.00,0.86,224
44940,2,90.14,-0.50,89.00,-1.13,0.73,2.92,-4.66,-1.30,0.16,0.13,3.93,3.53,-4.43,0.15,-3.00,0.86,224
44961,2,90.31,2.40,89.00,-1.31,0.10,2.86,-4.65,-1.29,0.27,0.30,3.93,3.53,-4.42,0.29,-3.00,0.84,224
44980,2,90.57,5.67,89.00,-1.51,-0.55,2.80,-4.63,-1.27,0.59,0.62,3.93,3.54,-4.41,0.61,-3.00,0.80,224
45001,2,90.57,4.20,89.00,-1.57,-0.68,2.74,-4.62,-1.25,0.48,0.36,3.93,3.54,-4.39,0.42,-3.00,0.80,224
45020,2,90.56,3.12,89.00,-1.56,-0.62,2.74,-4.61,-1.25,-0.08,-0.15,3.93,3.53,-4.38,-0.12,-3.00,0.81,224
45041,2,90.47,1.13,89.00,-1.47,-0.29,2.79,-4.62,-1.26,-0.22,-0.13,3.93,3.54,-4.39,-0.18,-3.00,0.82,224
45060,2,90.34,-0.88,89.00,-1.38,0.06,2.85,-4.63,-1.26,-0.35,-0.26,3.93,3.53,-4.39,-0.31,-3.00,0.83,224
45081,2,90.22,-2.21,89.00,-1.22,0.59,2.91,-4.64,-1.27,-0.47,-0.49,3.93,3.53,-4.41,-0.48,-3.00,0.85,224
45100,2,90.34,0.31,89.00,-1.29,0.36,2.90,-4.65,-1.29,-0.31,-0.52,3.93,3.54,-4.42,-0.42,-3.00,0.83,224
45122,2,90.57,3.61,89.00,-1.57,-0.53,2.84,-4.65,-1.29,0.12,0.11,3.93,3.54,-4.42,0.11,-3.00,0.80,224
45139,2,90.75,5.62,89.00,-1.75,-1.11,2.78,-4.64,-1.28,0.29,0.39,3.93,3.54,-4.42,0.34,-3.00,0.78,224
45161,2,90.85,5.31,89.00,-1.85,-1.35,2.72,-4.64,-1.27,0.09,0.23,3.93,3.53,-4.41,0.16,-3.00,0.77,224
45180,2,90.77,2.91,89.00,-1.80,-1.18,2.69,-4.64,-1.28,-0.31,-0.30,3.93,3.53,-4.41,-0.31,-3.00,0.78,224
45201,2,90.71,1.29,89.00,-1.71,-0.83,2.75,-4.66,-1.29,-0.74,-0.72,3.93,3.53,-4.43,-0.73,-3.00,0.79,224
45221,2,90.55,-1.01,89.00,-1.55,-0.26,2.81,-4.68,-1.31,-0.77,-0.63,3.93,3.53,-4.45,-0.70,-3.00,0.81,224
45241,2,90.48,-1.46,89.00,-1.48,-0.03,2.87,-4.70,-1.34,-0.82,-0.87,3.93,3.53,-4.47,-0.85,-3.00,0.82,224
45259,2,90.55,0.06,89.00,-1.55,-0.23,2.87,-4.72,-1.36,-0.59,-0.50,3.93,3.54,-4.49,-0.54,-3.00,0.81,224
45281,2,90.79,3.72,89.00,-1.79,-1.01,2.81,-4.73,-1.37,-0.10,-0.39,3.93,3.54,-4.50,-0.25,-3.00,0.78,224
45300,2,91.01,5.95,89.00,-1.96,-1.56,2.75,-4.73,-1.37,-0.03,0.03,3.93,3.53,-4.51,0.00,-3.00,0.75,224
45322,2,91.15,6.38,89.00,-2.15,-2.07,2.69,-4.74,-1.38,-0.30,-0.18,3.93,3.53,-4.51,-0.24,-3.00,0.73,224
45340,2,91.05,3.27,89.00,-2.09,-1.81,2.65,-4.75,-1.39,-0.49,-0.44,3.93,3.54,-4.52,-0.47,-3.00,0.74,224
45361,2,90.88,-0.03,89.00,-1.88,-1.10,2.71,-4.78,-1.41,-1.07,-1.11,3.93,3.54,-4.54,-1.09,-3.00,0.77,224
45380,2,90.72,-2.07,89.00,-1.75,-0.64,2.77,-4.81,-1.45,-1.37,-1.34,3.93,3.54,-4.58,-1.36,-3.00,0.79,224
45400,2,90.70,-1.38,89.00,-1.69,-0.46,2.83,-4.85,-1.49,-1.18,-1.23,3.93,3.53,-4.62,-1.21,-3.00,0.79,224
45422,2,90.89,1.75,89.00,-1.89,-1.09,2.83,-4.88,-1.52,-0.67,-0.68,3.93,3.54,-4.65,-0.68,-3.00,0.76,224
45440,2,91.15,4.98,89.00,-2.06,-1.62,2.77,-4.90,-1.53,-0.42,-0.40,3.93,3.54,-4.67,-0.41,-3.00,0.73,224
45461,2,91.37,7.04,89.00,-2.37,-2.54,2.71,-4.91,-1.54,-0.20,-0.24,3.93,3.54,-4.68,-0.22,-3.00,0.70,224
45481,2,91.41,5.79,89.00,-2.41,-2.57,2.65,-4.92,-1.55,-0.57,-0.57,3.93,3.54,-4.69,-0.57,-3.00,0.70,224
45500,2,91.25,1.94,89.00,-2.30,-2.19,2.71,-4.95,-1.58,-1.29,-1.23,3.93,3.53,-4.72,-1.26,-3.00,0.72,224
45521,2,91.05,-1.44,89.00,-2.05,-1.28,2.77,-4.99,-1.63,-1.60,-1.62,3.93,3.53,-4.76,-1.61,-3.00,0.74,224
45540,2,90.95,-2.28,89.00,-1.97,-0.99,2.83,-5.04,-1.68,-1.59,-1.59,3.93,3.53,-4.81,-1.59,-3.00,0.76,224
45561,2,91.02,-0.43,89.00,-2.02,-1.17,2.89,-5.09,-1.73,-1.37,-1.40,3.93,3.53,-4.86,-1.38,-3.00,0.75,224
45580,2,91.33,4.03,89.00,-2.25,-1.86,2.83,-5.12,-1.76,-0.84,-0.82,3.93,3.53,-4.89,-0.83,-3.00,0.71,224
45601,2,91.69,7.36,89.00,-2.69,-3.14,2.77,-5.15,-1.78,-0.69,-0.64,3.93,3.54,-4.92,-0.67,-3.00,0.66,224
45621,2,91.76,5.71,89.00,-2.76,-3.21,2.71,-5.16,-1.80,-0.77,-0.58,3.93,3.54,-4.93,-0.67,-3.00,0.66,224
45641,2,91.55,0.71,89.00,-2.56,-2.46,2.75,-5.19,-1.83,-1.22,-1.32,3.93,3.54,-4.96,-1.27,-3.00,0.68,224
45659,2,91.21,-4.49,89.00,-2.21,-1.31,2.81,-5.24,-1.88,-1.80,-1.98,3.93,3.54,-5.01,-1.89,-3.00,0.72,224
45681,2,90.72,-9.43,89.00,-1.72,0.13,2.87,-5.31,-1.95,-2.13,-2.33,3.93,3.54,-5.08,-2.23,-3.00,0.79,224
45700,2,90.73,-6.26,89.00,-1.70,0.07,2.93,-5.37,-2.01,-1.69,-1.76,3.93,3.54,-5.14,-1.72,-3.00,0.78,224
45722,2,91.26,2.89,89.00,-2.26,-1.82,2.97,-5.41,-2.05,-0.92,-0.64,3.93,3.54,-5.18,-0.78,-3.00,0.72,224
45740,2,91.61,6.73,89.00,-2.54,-2.61,2.91,-5.41,-2.05,0.15,0.25,3.93,3.53,-5.18,0.20,-3.00,0.67,224
45761,2,91.68,5.14,89.00,-2.68,-2.85,2.85,-5.41,-2.05,-0.28,-0.23,3.93,3.54,-5.18,-0.25,-3.00,0.67,224
45779,2,91.51,1.21,89.00,-2.51,-2.26,2.87,-5.43,-2.07,-0.82,-1.05,3.93,3.54,-5.20,-0.94,-3.00,0.69,224
45801,2,90.94,-7.09,89.00,-1.94,-0.45,2.93,-5.47,-2.11,-1.59,-1.76,3.93,3.54,-5.24,-1.67,-3.00,0.76,224
45820,2,90.52,-10.96,89.00,-1.62,0.51,2.99,-5.53,-2.17,-1.87,-1.97,3.93,3.54,-5.30,-1.92,-3.00,0.81,224
45842,2,90.53,-7.75,89.00,-1.53,0.56,3.05,-5.58,-2.22,-1.54,-1.54,3.93,3.54,-5.35,-1.54,-3.00,0.81,224
45860,2,91.07,1.21,89.00,-1.94,-0.78,3.11,-5.61,-2.25,-0.25,-0.20,3.93,3.54,-5.38,-0.23,-3.00,0.74,224
45881,2,91.42,4.73,89.00,-2.42,-2.10,3.05,-5.60,-2.24,0.46,0.42,3.93,3.54,-5.37,0.44,-3.00,0.70,224
45899,2,91.36,2.61,89.00,-2.36,-1.89,2.99,-5.59,-2.23,-0.06,0.03,3.93,3.54,-5.36,-0.02,-3.00,0.70,224
45922,2,91.00,-3.54,89.00,-2.00,-0.73,3.05,-5.60,-2.24,-0.51,-0.57,3.93,3.54,-5.37,-0.54,-3.00,0.75,224
45940,2,90.53,-9.10,89.00,-1.64,0.41,3.11,-5.63,-2.27,-1.15,-1.23,3.93,3.54,-5.40,-1.19,-3.00,0.81,224
45961,2,90.27,-10.03,89.00,-1.27,1.38,3.17,-5.67,-2.31,-1.33,-1.43,3.93,3.53,-5.44,-1.38,-3.00,0.84,224
45980,2,90.44,-4.64,89.00,-1.37,0.94,3.23,-5.70,-2.34,-0.78,-0.74,3.93,3.53,-5.47,-0.76,-3.00,0.82,224
46001,2,90.81,1.65,89.00,-1.81,-0.53,3.25,-5.70,-2.34,0.36,0.34,3.93,3.53,-5.47,0.35,-3.00,0.77,224
46020,2,91.05,3.62,89.00,-2.03,-1.11,3.19,-5.68,-2.32,0.74,0.82,3.93,3.54,-5.45,0.78,-3.00,0.74,224
46041,2,90.94,0.76,89.00,-1.94,-0.75,3.17,-5.66,-2.30,0.27,0.29,3.93,3.54,-5.43,0.28,-3.00,0.76,224
46060,2,90.72,-2.42,89.00,-1.78,-0.24,3.23,-5.67,-2.30,-0.21,-0.25,3.93,3.54,-5.43,-0.23,-3.00,0.79,224
46081,2,90.53,-4.33,89.00,-1.53,0.52,3.29,-5.68,-2.31,-0.30,-0.43,3.93,3.54,-5.45,-0.37,-3.00,0.81,224
46100,2,90.28,-6.24,89.00,-1.33,1.09,3.35,-5.69,-2.33,-0.39,-0.44,3.93,3.54,-5.46,-0.42,-3.00,0.84,224
46121,2,90.32,-3.73,89.00,-1.32,1.01,3.41,-5.70,-2.34,-0.47,-0.21,3.93,3.54,-5.47,-0.34,-3.00,0.83,224
46141,2,90.56,0.81,89.00,-1.56,0.23,3.40,-5.70,-2.34,0.25,0.25,3.93,3.54,-5.47,0.25,-3.00,0.81,224
46160,2,90.85,4.53,89.00,-1.78,-0.46,3.34,-5.68,-2.32,0.68,0.74,3.93,3.54,-5.45,0.71,-3.00,0.77,224
46181,2,90.86,3.63,89.00,-1.86,-0.68,3.28,-5.66,-2.30,0.51,0.59,3.93,3.54,-5.43,0.55,-3.00,0.77,224
46201,2,90.78,1.59,89.00,-1.78,-0.41,3.27,-5.65,-2.29,0.11,0.09,3.93,3.54,-5.42,0.10,-3.00,0.78,224
46220,2,90.58,-1.45,89.00,-1.63,0.06,3.33,-5.66,-2.29,-0.19,-0.22,3.93,3.53,-5.42,-0.21,-3.00,0.80,224
46242,2,90.39,-3.28,89.00,-1.40,0.80,3.39,-5.66,-2.30,-0.38,-0.38,3.93,3.53,-5.43,-0.38,-3.00,0.83,224
46260,2,90.47,-1.26,89.00,-1.44,0.64,3.45,-5.67,-2.31,-0.12,-0.12,3.93,3.53,-5.44,-0.12,-3.00,0.82,224
46281,2,90.54,0.14,89.00,-1.54,0.36,3.41,-5.67,-2.31,0.09,0.07,3.93,3.54,-5.44,0.08,-3.00,0.81,224
